db_id,artistName,trackName,albumName,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
14003,Pentatonix,God Only Knows,50 Big Ones: Greatest Hits,0.433,0.469,6,-9.853,0,0.032,0.156,0.0,0.0479,0.334,115.876
14004,Pentatonix,"Mary, Did You Know?",That's Christmas To Me (Deluxe Edition),0.497,0.312,11,-9.088,0,0.0269,0.302,0.0,0.0968,0.177,105.036
14005,Pentatonix,Dance of the Sugar Plum Fairy,That's Christmas To Me (Deluxe Edition),0.412,0.371,1,-10.24,0,0.0335,0.115,0.079,0.334,0.482,149.876
14006,Pentatonix,Deck The Halls,A Pentatonix Christmas Deluxe,0.691,0.622,11,-6.862,0,0.0381,0.198,0.0,0.176,0.955,121.97
14007,Pentatonix,Carol of the Bells,PTXmas (Deluxe Edition),0.474,0.604,0,-6.065,0,0.0374,0.382,0.0,0.127,0.555,171.857
14008,Pentatonix,Hallelujah,A Pentatonix Christmas Deluxe,0.364,0.378,7,-7.381,0,0.0331,0.47,0.0,0.339,0.366,89.918
14009,Pentatonix,"Joyful, Joyful",The Best Of Pentatonix Christmas,0.559,0.682,6,-5.476,1,0.0548,0.134,0.0,0.0746,0.393,110.932
14010,Natalie Venetia Belcon,Schadenfreude,Avenue Q (Original Broadway Cast Recording),0.622,0.496,2,-6.064,1,0.207,0.7,0.0,0.106,0.561,149.165
14011,Natalie Venetia Belcon,Schadenfreude,Avenue Q (Original Broadway Cast Recording),0.622,0.496,2,-6.064,1,0.207,0.7,0.0,0.106,0.561,149.165
14012,Black Gryph0n,Insane,Insane,0.716,0.712,4,-5.826,0,0.144,0.193,0.0,0.823,0.797,104.899
14013,ZYTOKINE,Ten Desires feat. aki,POP ICON,0.503,0.957,7,-6.545,0,0.0318,0.000194,0.0239,0.161,0.805,140.021
14014,Arcade Player,"Coconut Mall (From ""Mario Kart Wii"")","Mario Kart Wii, The Themes",0.777,0.633,5,-8.354,1,0.0367,0.186,0.197,0.239,0.96,130.069
14015,Leslie Grace,Alabanza,In The Heights (Original Motion Picture Soundtrack),0.489,0.138,2,-15.155,1,0.107,0.628,0.0,0.109,0.125,115.545
14016,Sam Smith,Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),0.714,0.472,2,-7.375,1,0.0864,0.013,4.51E-06,0.266,0.238,131.121
14017,100 gecs,money machine,1000 gecs,0.68,0.659,6,-7.186,1,0.151,0.229,0.0,0.474,0.75,98.877
14018,Patrick Page,"Papers (""You're not from around here, son..."") [Intro]",Hadestown (Original Broadway Cast Recording),0.583,0.604,11,-8.25,0,0.523,0.311,1.32E-06,0.0293,0.443,171.516
14019,100 gecs,money machine,1000 gecs,0.68,0.659,6,-7.186,1,0.151,0.229,0.0,0.474,0.75,98.877
14020,Patrick Page,"Papers (""You're not from around here, son..."") [Intro]",Hadestown (Original Broadway Cast Recording),0.583,0.604,11,-8.25,0,0.523,0.311,1.32E-06,0.0293,0.443,171.516
14021,Natalie Venetia Belcon,Schadenfreude,Avenue Q (Original Broadway Cast Recording),0.622,0.496,2,-6.064,1,0.207,0.7,0.0,0.106,0.561,149.165
14022,The Longest Johns,Haul Away Joe - Chiptune,Commodore 1864,0.449,0.879,8,-11.936,1,0.0328,0.209,0.909,0.159,0.71,122.659
14023,BLACKPINK,Shut Down,BORN PINK,0.82,0.686,0,-5.102,1,0.038,0.00412,0.0,0.184,0.668,110.058
14024,"Tito ""El Bambino""",Se Me Daña la Mente,El Patrón (La Victoria),0.673,0.692,9,-7.31,1,0.103,0.132,8.76E-06,0.106,0.583,179.965
14025,Toby Fox,Pandora Palace,DELTARUNE Chapter 2 (Original Game Soundtrack),0.449,0.869,1,-10.993,0,0.0338,0.00173,0.979,0.67,0.737,100.009
14026,The Longest Johns,Spanish Ladies,Between Wind And Water,0.589,0.389,4,-8.306,0,0.182,0.748,0.0,0.32,0.643,181.218
14027,"Tito ""El Bambino""",Agárrala (feat. Plan B),El Patrón (La Victoria),0.778,0.816,9,-4.746,1,0.109,0.0701,0.0,0.111,0.743,173.948
14028,Crush,Whatever You Do,Crush on You,0.488,0.859,0,-3.24,1,0.073,0.142,0.0,0.188,0.738,93.984
14029,Panic! At The Disco,I Constantly Thank God for Esteban,A Fever You Can't Sweat Out,0.629,0.817,7,-5.56,0,0.0696,0.139,0.0,0.135,0.653,167.002
14030,The Longest Johns,Santiana,Between Wind And Water,0.73,0.344,4,-6.847,1,0.0636,0.942,0.0,0.707,0.726,134.543
14031,Toby Fox,A CYBER'S WORLD?,DELTARUNE Chapter 2 (Original Game Soundtrack),0.611,0.663,6,-10.158,1,0.038,0.0908,0.94,0.114,0.894,117.008
14032,Usher,Good Kisser,Good Kisser,0.64,0.782,5,-4.177,0,0.189,0.379,0.0,0.109,0.825,97.516
14033,ØZI,MISSIONARY,MISSIONARY,0.702,0.382,2,-9.675,1,0.0598,0.076,1.03E-05,0.0917,0.145,97.999
14034,Black Gryph0n,Insane,Insane,0.716,0.712,4,-5.826,0,0.144,0.193,0.0,0.823,0.797,104.899
14035,Black Gryph0n,Insane,Insane,0.716,0.712,4,-5.826,0,0.144,0.193,0.0,0.823,0.797,104.899
14036,Pentatonix,Stay,Miki Matsubara Best Collection,0.658,0.747,5,-6.615,1,0.0431,0.176,8.49E-06,0.0789,0.792,108.259
14037,Toby Fox,Mini Studio,DELTARUNE Chapter 2 (Original Game Soundtrack),0.628,0.288,0,-9.917,1,0.122,0.307,0.602,0.0973,0.973,116.057
14038,Toby Fox,Mini Studio,DELTARUNE Chapter 2 (Original Game Soundtrack),0.628,0.288,0,-9.917,1,0.122,0.307,0.602,0.0973,0.973,116.057
14039,The Longest Johns,Spanish Ladies,Between Wind And Water,0.589,0.389,4,-8.306,0,0.182,0.748,0.0,0.32,0.643,181.218
14040,Arcade Player,"Coconut Mall (From ""Mario Kart Wii"")","Mario Kart Wii, The Themes",0.777,0.633,5,-8.354,1,0.0367,0.186,0.197,0.239,0.96,130.069
14041,Harry Callaghan,Detach the Wheatley Core,Detach the Wheatley Core,0.576,0.633,9,-8.903,0,0.0517,0.578,0.0,0.118,0.766,134.901
14042,Panic! At The Disco,Viva Las Vengeance,Viva Las Vengeance,0.209,0.826,9,-5.458,0,0.0709,1.68E-05,0.0337,0.112,0.385,153.879
14043,The Longest Johns,Barge Ballad - Chiptune,Commodore 1864,0.369,0.747,1,-14.073,1,0.0409,0.393,0.756,0.103,0.824,191.943
14044,Toby Fox,A CYBER'S WORLD?,DELTARUNE Chapter 2 (Original Game Soundtrack),0.611,0.663,6,-10.158,1,0.038,0.0908,0.94,0.114,0.894,117.008
14045,Toby Fox,Knock You Down !!,DELTARUNE Chapter 2 (Original Game Soundtrack),0.344,0.995,5,-7.853,0,0.0546,0.0238,0.949,0.13,0.49,194.983
14046,Ghostface Playa,Why Not,Why Not (Slowed + Reverb),0.745,0.929,0,-2.399,1,0.0304,0.00649,0.883,0.382,0.716,98.477
14047,Elliott Yamin,Wait for You,Elliott Yamin,0.764,0.487,0,-6.734,1,0.0281,0.25,0.0,0.184,0.352,116.027
14048,ØZI,MISSIONARY,MISSIONARY,0.702,0.382,2,-9.675,1,0.0598,0.076,1.03E-05,0.0917,0.145,97.999
14049,Toby Fox,Spamton,DELTARUNE Chapter 2 (Original Game Soundtrack),0.636,0.821,1,-10.897,1,0.0447,0.000806,0.635,0.301,0.651,94.977
14050,Black Gryph0n,Insane,Insane,0.716,0.712,4,-5.826,0,0.144,0.193,0.0,0.823,0.797,104.899
14051,Toby Fox,Mini Studio,DELTARUNE Chapter 2 (Original Game Soundtrack),0.628,0.288,0,-9.917,1,0.122,0.307,0.602,0.0973,0.973,116.057
14052,Panic! At The Disco,"Build God, Then We'll Talk",A Fever You Can't Sweat Out,0.418,0.828,11,-4.132,0,0.0475,0.136,0.0,0.336,0.448,124.783
14053,Panic! At The Disco,Viva Las Vengeance,Viva Las Vengeance,0.209,0.826,9,-5.458,0,0.0709,1.68E-05,0.0337,0.112,0.385,153.879
14054,Silver Forest,つるぺったん,東方萃奏楽,0.559,0.946,7,-1.623,0,0.0533,0.289,0.000287,0.156,0.865,90.04
14055,Masego,Mystery Lady,Studying Abroad: Extended Stay,0.747,0.494,3,-7.957,0,0.141,0.393,0.0,0.0982,0.624,76.006
14056,TLC,No Scrubs,Fanmail,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909
14057,Toby Fox,Elegant Entrance,DELTARUNE Chapter 2 (Original Game Soundtrack),0.356,0.346,3,-18.059,0,0.042,0.837,0.863,0.119,0.452,200.056
14058,The Longest Johns,Santiana - Chiptune,Commodore 1864,0.302,0.745,6,-11.007,0,0.0331,0.0765,0.849,0.437,0.924,156.078
14059,The Longest Johns,Spanish Ladies - Chiptune,Commodore 1864,0.364,0.505,4,-12.841,0,0.0328,0.14,0.871,0.498,0.781,96.029
14060,Gawr Gura,REFLECT,REFLECT,0.646,0.813,4,-9.007,0,0.0863,0.0275,0.0,0.115,0.679,125.075
14061,Toby Fox,Berdly,DELTARUNE Chapter 2 (Original Game Soundtrack),0.606,0.383,7,-11.45,1,0.0398,0.78,0.202,0.221,0.986,98.023
14062,The Longest Johns,Wellerman - Chiptune,Commodore 1864,0.421,0.641,0,-13.101,0,0.0427,0.212,0.657,0.652,0.966,104.031
14063,Muni Long,Hrs & Hrs,Public Displays Of Affection: The Album,0.52,0.546,8,-4.991,0,0.213,0.579,0.0,0.112,0.634,137.419
14064,上海アリス幻樂団,フラワリングナイト,東方花映塚 ~ Phantasmagoria of Flower View. サウンドトラック,0.497,0.874,2,-7.636,0,0.0386,0.000536,0.00202,0.198,0.767,153.002
14065,ZYTOKINE,Ten Desires feat. aki,POP ICON,0.503,0.957,7,-6.545,0,0.0318,0.000194,0.0239,0.161,0.805,140.021
14066,ZUN,廃獄ララバイ(東方地霊殿)VIOLIN ROCK,東方バイオリンロック 地-CHI- II,0.328,0.88,1,-6.348,1,0.183,9.17E-05,0.0431,0.355,0.529,180.055
14067,Pentatonix,If I Ever Fall In Love (feat. Jason Derulo),Pentatonix (Deluxe Version),0.403,0.477,10,-6.723,0,0.0384,0.582,0.0,0.314,0.399,141.719
14068,Toby Fox,NOW'S YOUR CHANCE TO BE A,DELTARUNE Chapter 2 (Original Game Soundtrack),0.639,0.788,6,-8.811,1,0.0523,0.149,0.00267,0.219,0.966,132.127
14069,Shirobon,Undertale - Spider Dance - Shirobon Remix,Undertale - Spider Dance (Shirobon Remix),0.565,0.946,1,-4.325,1,0.0375,0.000356,0.899,0.044,0.772,115.006
14070,Eva Noblezada,Any Way the Wind Blows,Hadestown (Original Broadway Cast Recording),0.437,0.274,5,-9.041,1,0.0622,0.888,0.0,0.178,0.274,89.045
14071,Pentatonix,If I Ever Fall In Love (feat. Jason Derulo),Pentatonix (Deluxe Version),0.403,0.477,10,-6.723,0,0.0384,0.582,0.0,0.314,0.399,141.719
14072,Toby Fox,NOW'S YOUR CHANCE TO BE A,DELTARUNE Chapter 2 (Original Game Soundtrack),0.639,0.788,6,-8.811,1,0.0523,0.149,0.00267,0.219,0.966,132.127
14073,atsuover,Animal,Friday Night Funkin': VS Annie Mod,0.743,0.581,11,-11.874,0,0.0341,0.142,0.941,0.0985,0.971,140.023
14074,Ghostface Playa,Why Not,Why Not (Slowed + Reverb),0.745,0.929,0,-2.399,1,0.0304,0.00649,0.883,0.382,0.716,98.477
14075,100 gecs,money machine,1000 gecs,0.68,0.659,6,-7.186,1,0.151,0.229,0.0,0.474,0.75,98.877
14076,Cat Trumpet,"Song of the Baron (From ""Whisper of the Heart"")",Relaxing Piano: Studio Ghibli Complete Collection,0.643,0.231,5,-24.857,1,0.0463,0.977,0.879,0.101,0.344,114.97
14077,Toby Fox,Spamton,DELTARUNE Chapter 2 (Original Game Soundtrack),0.636,0.821,1,-10.897,1,0.0447,0.000806,0.635,0.301,0.651,94.977
14078,Will Smith,Arabian Nights (2019),Aladdin (Original Motion Picture Soundtrack),0.445,0.532,8,-8.018,1,0.0405,0.254,0.0,0.109,0.465,128.776
14079,The Longest Johns,Wellerman - Chiptune,Commodore 1864,0.421,0.641,0,-13.101,0,0.0427,0.212,0.657,0.652,0.966,104.031
14080,TLC,No Scrubs,Fanmail,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909
14081,Pentatonix,Havana,"PTX Presents: Top Pop, Vol. I",0.726,0.548,7,-5.851,0,0.0287,0.231,3.23E-05,0.385,0.749,113.989
14082,Markiplier,I Don't Wanna Be Free,I Don't Wanna Be Free,0.538,0.463,7,-10.476,0,0.0669,0.485,0.0,0.155,0.782,67.026
14083,ZYTOKINE,Ten Desires feat. aki,POP ICON,0.503,0.957,7,-6.545,0,0.0318,0.000194,0.0239,0.161,0.805,140.021
14084,Amber Gray,How Long?,Hadestown (Original Broadway Cast Recording),0.391,0.374,2,-11.914,0,0.0763,0.754,0.000209,0.157,0.28,94.887
14085,Usher,Good Kisser,Good Kisser,0.64,0.782,5,-4.177,0,0.189,0.379,0.0,0.109,0.825,97.516
14086,André De Shields,Way Down Hadestown (Reprise),Hadestown (Original Broadway Cast Recording),0.565,0.456,0,-7.272,0,0.179,0.85,0.0,0.132,0.346,120.433
14087,Panic! At The Disco,"There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet",A Fever You Can't Sweat Out,0.427,0.737,4,-4.124,0,0.0474,0.227,0.0,0.376,0.653,116.98
14088,Elliott Yamin,Wait for You,Elliott Yamin,0.764,0.487,0,-6.734,1,0.0281,0.25,0.0,0.184,0.352,116.027
14089,Silver Forest,つるぺったん,東方萃奏楽,0.559,0.946,7,-1.623,0,0.0533,0.289,0.000287,0.156,0.865,90.04
14090,Leslie Grace,Alabanza,In The Heights (Original Motion Picture Soundtrack),0.489,0.138,2,-15.155,1,0.107,0.628,0.0,0.109,0.125,115.545
14091,RichaadEB,Native Faith,Bullet Hell,0.27,0.754,10,-5.81,1,0.0495,0.0,0.82,0.126,0.261,164.197
14092,Toby Fox,Elegant Entrance,DELTARUNE Chapter 2 (Original Game Soundtrack),0.356,0.346,3,-18.059,0,0.042,0.837,0.863,0.119,0.452,200.056
14093,ØZI,MISSIONARY,MISSIONARY,0.702,0.382,2,-9.675,1,0.0598,0.076,1.03E-05,0.0917,0.145,97.999
14094,Black Gryph0n,Insane,Insane,0.716,0.712,4,-5.826,0,0.144,0.193,0.0,0.823,0.797,104.899
14095,Mariah Carey,We Belong Together,The Emancipation of Mimi,0.837,0.462,0,-7.89,1,0.0601,0.0339,0.0,0.09,0.762,139.986
14096,Harry Callaghan,Detach the Wheatley Core,Detach the Wheatley Core,0.576,0.633,9,-8.903,0,0.0517,0.578,0.0,0.118,0.766,134.901
14097,Toby Fox,Attack of the Killer Queen,DELTARUNE Chapter 2 (Original Game Soundtrack),0.46,0.978,10,-7.974,1,0.0477,0.391,0.176,0.249,0.456,144.017
14098,Toby Fox,Queen,DELTARUNE Chapter 2 (Original Game Soundtrack),0.46,0.978,10,-7.974,1,0.0477,0.391,0.176,0.249,0.456,144.017
14099,DEV,In The Dark,The Night The Sun Came Up,0.736,0.823,8,-4.231,1,0.0675,0.00358,0.000914,0.33,0.442,124.954
14100,NyxTheShield,Overwrite,The Best of Underverse,0.318,0.881,8,-9.005,1,0.118,0.000816,0.0118,0.738,0.144,179.912
14101,Toby Fox,My Castle Town,DELTARUNE Chapter 2 (Original Game Soundtrack),0.662,0.156,0,-17.075,0,0.0346,0.983,0.94,0.104,0.427,136.939
14102,RichaadEB,Necrofantasia,Bullet Hell,0.275,0.838,10,-5.475,1,0.0567,1.22E-06,0.74,0.262,0.347,163.998
14103,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",Curtain Call: The Hits (Deluxe Edition),0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374
14104,The Longest Johns,Barge Ballad - Chiptune,Commodore 1864,0.369,0.747,1,-14.073,1,0.0409,0.393,0.756,0.103,0.824,191.943
14105,Kawai Sprite,Ugh,"Friday Night Funkin', Vol. 2 (Original Game Soundtrack)",0.5,0.856,0,-7.317,1,0.0473,0.0115,0.000256,0.278,0.504,160.071
14106,Don Omar,Dile,The Last Don,0.817,0.714,4,-7.501,0,0.141,0.184,0.000132,0.042,0.714,94.001
14107,Usher,U Remind Me,8701,0.657,0.629,6,-4.938,1,0.0782,0.194,0.0,0.254,0.726,93.985
14108,Toby Fox,A CYBER'S WORLD?,DELTARUNE Chapter 2 (Original Game Soundtrack),0.611,0.663,6,-10.158,1,0.038,0.0908,0.94,0.114,0.894,117.008
14109,Toby Fox,Berdly,DELTARUNE Chapter 2 (Original Game Soundtrack),0.606,0.383,7,-11.45,1,0.0398,0.78,0.202,0.221,0.986,98.023
14110,The Longest Johns,The Curse - Chiptune,Commodore 1864,0.374,0.673,11,-11.709,0,0.0416,0.0199,0.888,0.243,0.375,106.034
14111,The Longest Johns,Spanish Ladies - Chiptune,Commodore 1864,0.364,0.505,4,-12.841,0,0.0328,0.14,0.871,0.498,0.781,96.029
14112,Lord Nekros,Bunny Girl Senpai - Drill Remix,Bunny Girl Senpai,0.718,0.7,7,-7.964,1,0.0481,0.0705,0.382,0.163,0.516,135.003
14113,Thomas Sanders,Friends on the Other Side (Disney Villain Mash-Up),Friends on the Other Side (Disney Villain Mash-Up),0.429,0.367,9,-12.578,0,0.0381,0.314,0.0,0.207,0.456,63.843
14114,The Longest Johns,Moby Duck - Chiptune,Commodore 1864,0.444,0.625,10,-14.066,0,0.0414,0.0309,0.485,0.171,0.824,195.089
14115,Vertigoat,Hu Tao Rap,Hu Tao Rap,0.718,0.383,4,-13.573,1,0.81,0.872,1.32E-05,0.145,0.606,199.914
14116,Starbomb,Welcome to the Mario Party,The Tryforce,0.844,0.785,7,-6.036,1,0.26,0.0569,4.66E-06,0.161,0.483,94.953
14117,Eva Noblezada,Any Way the Wind Blows,Hadestown (Original Broadway Cast Recording),0.437,0.274,5,-9.041,1,0.0622,0.888,0.0,0.178,0.274,89.045
14118,The Living Tombstone,No Mercy,No Mercy,0.634,0.621,2,-5.936,1,0.0288,0.0466,0.0,0.128,0.844,105.049
14119,Silver Forest,つるぺったん,東方萃奏楽,0.559,0.946,7,-1.623,0,0.0533,0.289,0.000287,0.156,0.865,90.04
14120,The Longest Johns,Santiana,Between Wind And Water,0.73,0.344,4,-6.847,1,0.0636,0.942,0.0,0.707,0.726,134.543
14121,atsuover,Animal,Friday Night Funkin': VS Annie Mod,0.743,0.581,11,-11.874,0,0.0341,0.142,0.941,0.0985,0.971,140.023
14122,Black Gryph0n,Insane,Insane,0.716,0.712,4,-5.826,0,0.144,0.193,0.0,0.823,0.797,104.899
14123,Toby Fox,Mini Studio,DELTARUNE Chapter 2 (Original Game Soundtrack),0.628,0.288,0,-9.917,1,0.122,0.307,0.602,0.0973,0.973,116.057
14124,Kawai Sprite,Ugh,"Friday Night Funkin', Vol. 2 (Original Game Soundtrack)",0.5,0.856,0,-7.317,1,0.0473,0.0115,0.000256,0.278,0.504,160.071
14125,IOSYS,チルノのパーフェクトさんすう教室,東方氷雪歌集,0.516,0.938,9,-2.707,0,0.0688,0.0505,0.048,0.294,0.524,175.022
14126,Toby Fox,It's Raining Somewhere Else,UNDERTALE Soundtrack,0.803,0.391,5,-13.044,0,0.0385,0.821,0.825,0.136,0.632,96.013
14127,Mariah Carey,We Belong Together,The Emancipation of Mimi,0.837,0.462,0,-7.89,1,0.0601,0.0339,0.0,0.09,0.762,139.986
14128,Gawr Gura,REFLECT,REFLECT,0.646,0.813,4,-9.007,0,0.0863,0.0275,0.0,0.115,0.679,125.075
14129,Usher,U Remind Me,8701,0.657,0.629,6,-4.938,1,0.0782,0.194,0.0,0.254,0.726,93.985
14130,Panic! At The Disco,"There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet",A Fever You Can't Sweat Out,0.427,0.737,4,-4.124,0,0.0474,0.227,0.0,0.376,0.653,116.98
14131,Jewelle Blackman,When the Chips are Down,Hadestown (Original Broadway Cast Recording),0.801,0.762,5,-6.136,0,0.0644,0.596,0.00036,0.0505,0.809,96.053
14132,RichaadEB,Native Faith,Bullet Hell,0.27,0.754,10,-5.81,1,0.0495,0.0,0.82,0.126,0.261,164.197
14133,Toby Fox,Elegant Entrance,DELTARUNE Chapter 2 (Original Game Soundtrack),0.356,0.346,3,-18.059,0,0.042,0.837,0.863,0.119,0.452,200.056
14134,Shirobon,Undertale - Spider Dance - Shirobon Remix,Undertale - Spider Dance (Shirobon Remix),0.565,0.946,1,-4.325,1,0.0375,0.000356,0.899,0.044,0.772,115.006
14135,Eva Noblezada,Any Way the Wind Blows,Hadestown (Original Broadway Cast Recording),0.437,0.274,5,-9.041,1,0.0622,0.888,0.0,0.178,0.274,89.045
14136,Mariah Carey,We Belong Together,The Emancipation of Mimi,0.837,0.462,0,-7.89,1,0.0601,0.0339,0.0,0.09,0.762,139.986
14137,Toby Fox,Elegant Entrance,DELTARUNE Chapter 2 (Original Game Soundtrack),0.356,0.346,3,-18.059,0,0.042,0.837,0.863,0.119,0.452,200.056
14138,Markiplier,I Don't Wanna Be Free,I Don't Wanna Be Free,0.538,0.463,7,-10.476,0,0.0669,0.485,0.0,0.155,0.782,67.026
14139,Leslie Grace,Alabanza,In The Heights (Original Motion Picture Soundtrack),0.489,0.138,2,-15.155,1,0.107,0.628,0.0,0.109,0.125,115.545
14140,RichaadEB,Necrofantasia,Bullet Hell,0.275,0.838,10,-5.475,1,0.0567,1.22E-06,0.74,0.262,0.347,163.998
14141,Elliott Yamin,Wait for You,Elliott Yamin,0.764,0.487,0,-6.734,1,0.0281,0.25,0.0,0.184,0.352,116.027
14142,Toby Fox,WELCOME TO THE CITY,DELTARUNE Chapter 2 (Original Game Soundtrack),0.724,0.859,8,-8.36,1,0.0469,0.407,0.942,0.0413,1.0,149.472
14143,Toby Fox,Rude Buster,DELTARUNE Chapter 1 (Original Game Soundtrack),0.467,0.993,2,-8.237,1,0.0575,0.0878,0.972,0.0968,0.806,140.024
14144,"Tito ""El Bambino""",Baila Sexy,El Patrón (La Victoria),0.78,0.725,7,-5.922,0,0.0432,0.0222,0.0,0.0997,0.727,98.011
14145,Arcade Player,"Coconut Mall (From ""Mario Kart Wii"")","Mario Kart Wii, The Themes",0.777,0.633,5,-8.354,1,0.0367,0.186,0.197,0.239,0.96,130.069
14146,Corey Hawkins,Blackout,In The Heights (Original Motion Picture Soundtrack),0.611,0.749,7,-6.408,0,0.0698,0.0107,0.0,0.204,0.502,99.667
14147,The Longest Johns,Wellerman - Chiptune,Commodore 1864,0.421,0.641,0,-13.101,0,0.0427,0.212,0.657,0.652,0.966,104.031
14148,Muni Long,Hrs & Hrs,Public Displays Of Affection: The Album,0.52,0.546,8,-4.991,0,0.213,0.579,0.0,0.112,0.634,137.419
14149,Starbomb,Welcome to the Mario Party,The Tryforce,0.844,0.785,7,-6.036,1,0.26,0.0569,4.66E-06,0.161,0.483,94.953
14150,Mohombi,Bumpy Ride,House Party Jams,0.704,0.846,0,-4.458,0,0.0395,0.0548,0.0,0.173,0.818,104.993
14151,Mariah Carey,Mine Again,The Emancipation of Mimi,0.692,0.334,7,-9.106,0,0.063,0.684,5.53E-06,0.117,0.364,131.896
14152,BLACKPINK,Shut Down,BORN PINK,0.82,0.686,0,-5.102,1,0.038,0.00412,0.0,0.184,0.668,110.058
14153,Mariah Carey,Mine Again,The Emancipation of Mimi,0.692,0.334,7,-9.106,0,0.063,0.684,5.53E-06,0.117,0.364,131.896
14154,BLACKPINK,Shut Down,BORN PINK,0.82,0.686,0,-5.102,1,0.038,0.00412,0.0,0.184,0.668,110.058
14155,Usher,Good Kisser,Good Kisser,0.64,0.782,5,-4.177,0,0.189,0.379,0.0,0.109,0.825,97.516
14156,上海アリス幻樂団,フラワリングナイト,東方花映塚 ~ Phantasmagoria of Flower View. サウンドトラック,0.497,0.874,2,-7.636,0,0.0386,0.000536,0.00202,0.198,0.767,153.002
14157,atsuover,Animal,Friday Night Funkin': VS Annie Mod,0.743,0.581,11,-11.874,0,0.0341,0.142,0.941,0.0985,0.971,140.023
14158,BLACKPINK,Shut Down,BORN PINK,0.82,0.686,0,-5.102,1,0.038,0.00412,0.0,0.184,0.668,110.058
14159,Markiplier,I Don't Wanna Be Free,I Don't Wanna Be Free,0.538,0.463,7,-10.476,0,0.0669,0.485,0.0,0.155,0.782,67.026
14160,Panic! At The Disco,I Constantly Thank God for Esteban,A Fever You Can't Sweat Out,0.629,0.817,7,-5.56,0,0.0696,0.139,0.0,0.135,0.653,167.002
14161,Kaleptik,U.N. Owen Was Her? (Remix),"Video Game Remixes, Vol. 1",0.493,0.969,2,-3.282,0,0.0463,0.201,0.655,0.247,0.34,170.581
14162,Toby Fox,It's Raining Somewhere Else,UNDERTALE Soundtrack,0.803,0.391,5,-13.044,0,0.0385,0.821,0.825,0.136,0.632,96.013
14163,Toby Fox,It's Raining Somewhere Else,UNDERTALE Soundtrack,0.803,0.391,5,-13.044,0,0.0385,0.821,0.825,0.136,0.632,96.013
14164,Panic! At The Disco,I Constantly Thank God for Esteban,A Fever You Can't Sweat Out,0.629,0.817,7,-5.56,0,0.0696,0.139,0.0,0.135,0.653,167.002
14165,Panic! At The Disco,"There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet",A Fever You Can't Sweat Out,0.427,0.737,4,-4.124,0,0.0474,0.227,0.0,0.376,0.653,116.98
14166,Don Omar,Dile,The Last Don,0.817,0.714,4,-7.501,0,0.141,0.184,0.000132,0.042,0.714,94.001
14167,Pentatonix,Stay,Miki Matsubara Best Collection,0.658,0.747,5,-6.615,1,0.0431,0.176,8.49E-06,0.0789,0.792,108.259
14168,The Longest Johns,Haul Away Joe - Chiptune,Commodore 1864,0.449,0.879,8,-11.936,1,0.0328,0.209,0.909,0.159,0.71,122.659
14169,RichaadEB,Necrofantasia,Bullet Hell,0.275,0.838,10,-5.475,1,0.0567,1.22E-06,0.74,0.262,0.347,163.998
14170,Usher,U Remind Me,8701,0.657,0.629,6,-4.938,1,0.0782,0.194,0.0,0.254,0.726,93.985
14171,Toby Fox,A CYBER'S WORLD?,DELTARUNE Chapter 2 (Original Game Soundtrack),0.611,0.663,6,-10.158,1,0.038,0.0908,0.94,0.114,0.894,117.008
14172,CKay,love nwantiti (ah ah ah),CKay The First,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005
14173,Toby Fox,Attack of the Killer Queen,DELTARUNE Chapter 2 (Original Game Soundtrack),0.46,0.978,10,-7.974,1,0.0477,0.391,0.176,0.249,0.456,144.017
14174,Mohombi,Bumpy Ride,House Party Jams,0.704,0.846,0,-4.458,0,0.0395,0.0548,0.0,0.173,0.818,104.993
