db_id,artistName,albumName,trackName,id,albumID,uri,duration_ms
1078,Jewelle Blackman,Hadestown (Original Broadway Cast Recording),Word to the Wise,4P0KFyujfbjBmU4eb2Ev51,1J1yxODbNlqKbwRqJxYJUP,spotify:track:4P0KFyujfbjBmU4eb2Ev51,80278
1079,Hadestown Original Broadway Company,Hadestown (Original Broadway Cast Recording),Chant,78Ii0NNdsL7wSQbYE50kAk,1J1yxODbNlqKbwRqJxYJUP,spotify:track:78Ii0NNdsL7wSQbYE50kAk,391011
1080,Jewelle Blackman,Hadestown (Original Broadway Cast Recording),Nothing Changes,4MITx2mU5AihHNUVDPKEpE,1J1yxODbNlqKbwRqJxYJUP,spotify:track:4MITx2mU5AihHNUVDPKEpE,71775
1081,Patrick Page,Hadestown (Original Broadway Cast Recording),"Papers (""You're not from around here, son..."") [Intro]",1oVH404oz30kMDH3HgUooq,1J1yxODbNlqKbwRqJxYJUP,spotify:track:1oVH404oz30kMDH3HgUooq,113818
1082,André De Shields,Hadestown (Original Broadway Cast Recording),Way Down Hadestown (Reprise),1FomWvYH5RqagHVHYj9OfC,1J1yxODbNlqKbwRqJxYJUP,spotify:track:1FomWvYH5RqagHVHYj9OfC,230324
1083,André De Shields,Hadestown (Original Broadway Cast Recording),A Gathering Storm,4UjHCwSYfl0uWOyPktTv4u,1J1yxODbNlqKbwRqJxYJUP,spotify:track:4UjHCwSYfl0uWOyPktTv4u,93202
1084,Hadestown Original Broadway Company,Hadestown (Original Broadway Cast Recording),Chant (Reprise),4OxpwmdDfxSv2pVrCI4Rt8,1J1yxODbNlqKbwRqJxYJUP,spotify:track:4OxpwmdDfxSv2pVrCI4Rt8,241118
1085,Patrick Page,Hadestown (Original Broadway Cast Recording),"His Kiss, the Riot",5COXzddFkxwPdVOcMe84fX,1J1yxODbNlqKbwRqJxYJUP,spotify:track:5COXzddFkxwPdVOcMe84fX,183794
1086,Jewelle Blackman,Hadestown (Original Broadway Cast Recording),When the Chips are Down,3csi3SryPTup0NhtRKidsm,1J1yxODbNlqKbwRqJxYJUP,spotify:track:3csi3SryPTup0NhtRKidsm,134251
1087,André De Shields,Hadestown (Original Broadway Cast Recording),"When the Chips are Down (""Songbird vs. rattlesnake..."") [Intro]",2L9kJVudxeW91NpF9pVAbG,1J1yxODbNlqKbwRqJxYJUP,spotify:track:2L9kJVudxeW91NpF9pVAbG,20265
1088,Patrick Page,Hadestown (Original Broadway Cast Recording),Why We Build the Wall,68oU2YXg4kwPpertTUFrC6,1J1yxODbNlqKbwRqJxYJUP,spotify:track:68oU2YXg4kwPpertTUFrC6,240194
1089,André De Shields,Hadestown (Original Broadway Cast Recording),Wait for Me,3fJJ28RcXGkgKlgbgBSbc8,1J1yxODbNlqKbwRqJxYJUP,spotify:track:3fJJ28RcXGkgKlgbgBSbc8,192282
1090,André De Shields,Hadestown (Original Broadway Cast Recording),Wait for Me (Reprise),3fJJ28RcXGkgKlgbgBSbc8,1J1yxODbNlqKbwRqJxYJUP,spotify:track:3fJJ28RcXGkgKlgbgBSbc8,192282
1091,André De Shields,Hadestown (Original Broadway Cast Recording),"Wait for Me (""If you wanna walk out of hell..."") - Intro; Reprise",2naokPR0Inhpw9JgW4w956,1J1yxODbNlqKbwRqJxYJUP,spotify:track:2naokPR0Inhpw9JgW4w956,96526
1092,André De Shields,Hadestown (Original Broadway Cast Recording),Road to Hell (Reprise),2GMLTm3qlHmKkHnQA3wuRn,1J1yxODbNlqKbwRqJxYJUP,spotify:track:2GMLTm3qlHmKkHnQA3wuRn,305491
1093,Reeve Carney,Hadestown (Original Broadway Cast Recording),Doubt Comes In,1vmanLxFqqfhUs0oBGydmo,1J1yxODbNlqKbwRqJxYJUP,spotify:track:1vmanLxFqqfhUs0oBGydmo,291959
1094,Silver Forest,東方萃奏楽,つるぺったん,1lCx9wRhYuPictiQUvwpJN,4ilvl7Et5fIUWKirXcDkhj,spotify:track:1lCx9wRhYuPictiQUvwpJN,160000
1095,atsuover,Friday Night Funkin': VS Annie Mod,Animal,5GUQ3IDKbbvI18C6nvg0zG,1mcrPt29EwwdqbnM7sSqbB,spotify:track:5GUQ3IDKbbvI18C6nvg0zG,121714
1096,Markiplier,I Don't Wanna Be Free,I Don't Wanna Be Free,1ibMPNtcyEwFFwtnVvmve1,5PpN4ODODnj5Bc7SlpUng4,spotify:track:1ibMPNtcyEwFFwtnVvmve1,142027
1097,atsuover,Friday Night Funkin': VS Annie Mod,Animal,5GUQ3IDKbbvI18C6nvg0zG,1mcrPt29EwwdqbnM7sSqbB,spotify:track:5GUQ3IDKbbvI18C6nvg0zG,121714
1098,Markiplier,I Don't Wanna Be Free,I Don't Wanna Be Free,1ibMPNtcyEwFFwtnVvmve1,5PpN4ODODnj5Bc7SlpUng4,spotify:track:1ibMPNtcyEwFFwtnVvmve1,142027
1099,BEAT MARIO,オールナイト・オブ・ナイツ,ナイト・オブ・ナイツ,23COHsoGsY4zDb5xrSocJo,3XmsHV9gq72ENvqFvYf79V,spotify:track:23COHsoGsY4zDb5xrSocJo,190498
1100,上海アリス幻樂団,東方花映塚 ~ Phantasmagoria of Flower View. サウンドトラック,フラワリングナイト,3n9o8d0A6HeqLlLW7Cv8WQ,0WPNOS97NDynqWkiH0vQAB,spotify:track:3n9o8d0A6HeqLlLW7Cv8WQ,275681
1101,Silver Forest,東方萃奏楽,つるぺったん,1lCx9wRhYuPictiQUvwpJN,4ilvl7Et5fIUWKirXcDkhj,spotify:track:1lCx9wRhYuPictiQUvwpJN,160000
1102,Shirobon,Undertale - Spider Dance (Shirobon Remix),Undertale - Spider Dance - Shirobon Remix,7jGOCUXjQvvpJGq4GAlHRS,5ecb9WFck0J4BDIYIZah94,spotify:track:7jGOCUXjQvvpJGq4GAlHRS,109244
1103,Harry Callaghan,Detach the Wheatley Core,Detach the Wheatley Core,4GkdXSpDtYFYY25sxQpaYY,4fhlUaz59b2B8jDyQyO8Co,spotify:track:4GkdXSpDtYFYY25sxQpaYY,180891
1104,NyxTheShield,The Best of Underverse,Overwrite,12BnjUHIGWEnoxnOTo6ZXq,4CqjDaf9IRq9calRtekRI3,spotify:track:12BnjUHIGWEnoxnOTo6ZXq,165448
1105,atsuover,Friday Night Funkin': VS Annie Mod,Animal,5GUQ3IDKbbvI18C6nvg0zG,1mcrPt29EwwdqbnM7sSqbB,spotify:track:5GUQ3IDKbbvI18C6nvg0zG,121714
1106,atsuover,Friday Night Funkin': VS Annie Mod,Animal,5GUQ3IDKbbvI18C6nvg0zG,1mcrPt29EwwdqbnM7sSqbB,spotify:track:5GUQ3IDKbbvI18C6nvg0zG,121714
1107,BEAT MARIO,オールナイト・オブ・ナイツ,ナイト・オブ・ナイツ,23COHsoGsY4zDb5xrSocJo,3XmsHV9gq72ENvqFvYf79V,spotify:track:23COHsoGsY4zDb5xrSocJo,190498
1108,Markiplier,I Don't Wanna Be Free,I Don't Wanna Be Free,1ibMPNtcyEwFFwtnVvmve1,5PpN4ODODnj5Bc7SlpUng4,spotify:track:1ibMPNtcyEwFFwtnVvmve1,142027
1109,上海アリス幻樂団,東方花映塚 ~ Phantasmagoria of Flower View. サウンドトラック,フラワリングナイト,3n9o8d0A6HeqLlLW7Cv8WQ,0WPNOS97NDynqWkiH0vQAB,spotify:track:3n9o8d0A6HeqLlLW7Cv8WQ,275681
1110,Silver Forest,東方萃奏楽,つるぺったん,1lCx9wRhYuPictiQUvwpJN,4ilvl7Et5fIUWKirXcDkhj,spotify:track:1lCx9wRhYuPictiQUvwpJN,160000
1111,atsuover,Friday Night Funkin': VS Annie Mod,Animal,5GUQ3IDKbbvI18C6nvg0zG,1mcrPt29EwwdqbnM7sSqbB,spotify:track:5GUQ3IDKbbvI18C6nvg0zG,121714
1112,宝鐘マリン,Ahoy!! 我ら宝鐘海賊団☆,Ahoy!! 我ら宝鐘海賊団☆,7gl0IJpIHu1TtNT4hNiv9H,7GB3J6RUw32TYEm7OpjDlk,spotify:track:7gl0IJpIHu1TtNT4hNiv9H,307991
1113,Black Gryph0n,Insane,Insane,5flerg6aEao2VayZezVlgu,3o5Dz1PLFlYXplnsp5zZxh,spotify:track:5flerg6aEao2VayZezVlgu,159714
1114,Vertigoat,Hu Tao Rap,Hu Tao Rap,55yBkn64FlQfJhMK6L8JHr,1WgCgVWb8ek2L4ItLy403l,spotify:track:55yBkn64FlQfJhMK6L8JHr,187783
1115,Shirobon,Pursuit,Pursuit,3L6AoyBiKJxv3M6YO5hd2j,3BoWYTDvL0yvgZdCK0XnyA,spotify:track:3L6AoyBiKJxv3M6YO5hd2j,94000
1116,Kawai Sprite,"Friday Night Funkin', Vol. 2 (Original Game Soundtrack)",Ugh,2V4y0qYqfdlfiv6aIsBtCS,6pi3jaRWRps4UYmFavwTLi,spotify:track:2V4y0qYqfdlfiv6aIsBtCS,87375
1117,YaboiMatoi,Youkai - Touhou Metal,Necrofantasia,5znpFgJcgmtWCnsr3QybXD,5S9jjaU4KLgfkaOtlTIWFY,spotify:track:5znpFgJcgmtWCnsr3QybXD,198125
1118,atsuover,Friday Night Funkin': VS Annie Mod,Animal,5GUQ3IDKbbvI18C6nvg0zG,1mcrPt29EwwdqbnM7sSqbB,spotify:track:5GUQ3IDKbbvI18C6nvg0zG,121714
1119,BEAT MARIO,オールナイト・オブ・ナイツ,ナイト・オブ・ナイツ,23COHsoGsY4zDb5xrSocJo,3XmsHV9gq72ENvqFvYf79V,spotify:track:23COHsoGsY4zDb5xrSocJo,190498
1120,Markiplier,I Don't Wanna Be Free,I Don't Wanna Be Free,1ibMPNtcyEwFFwtnVvmve1,5PpN4ODODnj5Bc7SlpUng4,spotify:track:1ibMPNtcyEwFFwtnVvmve1,142027
1121,上海アリス幻樂団,東方花映塚 ~ Phantasmagoria of Flower View. サウンドトラック,フラワリングナイト,3n9o8d0A6HeqLlLW7Cv8WQ,0WPNOS97NDynqWkiH0vQAB,spotify:track:3n9o8d0A6HeqLlLW7Cv8WQ,275681
1122,ShibayanRecords,TOHO BOSSA NOVA 2,タイニーリトル・アジアンタム,09UAi1gYdutGj4AbDApUki,4qnKAC7UnpcwkcUltzcCXP,spotify:track:09UAi1gYdutGj4AbDApUki,351000
1123,Team Umifure,Deep Blue Town e Oide yo,Deep Blue Town e Oide yo,2aCtnRvMMJxPjQuEJiFJvE,3aWIBOY2n4ZUHo7YpPRoZ6,spotify:track:2aCtnRvMMJxPjQuEJiFJvE,199640
1124,Kawai Sprite,"Friday Night Funkin', Vol. 1 (Original Game Soundtrack)",Dad Battle,3MlzlCdFXjtLtxCWDhpLgo,0FUY1iMeo3mzcbdsEZOIfV,spotify:track:3MlzlCdFXjtLtxCWDhpLgo,86833
1125,YaboiMatoi,Youkai - Touhou Metal,Heian Alien,3w0A2NMO3rpLvfQ36Pfcpo,5S9jjaU4KLgfkaOtlTIWFY,spotify:track:3w0A2NMO3rpLvfQ36Pfcpo,139187
1126,Shirobon,Just Shovels & Knights - La Danse Macabre (Shirobon Remix),Just Shovels & Knights - La Danse Macabre - Shirobon Remix,4FWIf4kYQpqLKj1uE1xcin,3EqZVal8NFwEdHFsuY0pNt,spotify:track:4FWIf4kYQpqLKj1uE1xcin,120000
1127,Amateras Records,Radical Destruction,Tear Rain feat. えみぃ,6PO1nj4pQJrssT6172XaOW,78VcVynhS1fjVoEGo5PGo1,spotify:track:6PO1nj4pQJrssT6172XaOW,306250
1128,NyxTheShield,The Best of Underverse,Inking Mistake,7iuJTbbmJI5DYJhCcsrtVs,4CqjDaf9IRq9calRtekRI3,spotify:track:7iuJTbbmJI5DYJhCcsrtVs,186372
1129,Gawr Gura,REFLECT,REFLECT,0B96zn11fA3apNGZqERmPO,1lHZW9pX9v8lofTrhXo9MN,spotify:track:0B96zn11fA3apNGZqERmPO,247680
1130,Silver Forest,東方萃奏楽,つるぺったん,1lCx9wRhYuPictiQUvwpJN,4ilvl7Et5fIUWKirXcDkhj,spotify:track:1lCx9wRhYuPictiQUvwpJN,160000
1131,Shirobon,Step It,Step It,1oYOPJ2zZZGxx5TwXkJWQR,4977bTnQoHnnxVAx2mloP1,spotify:track:1oYOPJ2zZZGxx5TwXkJWQR,131034
1132,Jacob Juárez,Undertale AU: Chara Theme No More Deals,Undertale No More Deals Theme,6R8oVOpd39cotlKAKCtr4n,6re3gy3xDig5LntsmqHqKj,spotify:track:6R8oVOpd39cotlKAKCtr4n,163763
1133,Lemon Demon,Spirit Phone,Cabinet Man,0lrtYwuy37bJzsO2LHz2kj,4ocal2JegUDVQdP6KN1roI,spotify:track:0lrtYwuy37bJzsO2LHz2kj,262675
1134,NyxTheShield,"True Love (From ""Glitchtale"") [Metal Version]",True LOVE,2pbFSyAewABGOPv3yiAnyV,4XniWzunSp6Dcn3UIvCHtU,spotify:track:2pbFSyAewABGOPv3yiAnyV,116512
1135,YaboiMatoi,Youkai - Touhou Metal,Necrofantasia,5znpFgJcgmtWCnsr3QybXD,5S9jjaU4KLgfkaOtlTIWFY,spotify:track:5znpFgJcgmtWCnsr3QybXD,198125
1136,Fries On The Side,My Worst Birthday,My Worst Birthday,1xDll8bsdhtnCNSnpSR2ao,1r4Go3YBzR5tnwBlOoNWRn,spotify:track:1xDll8bsdhtnCNSnpSR2ao,83017
1137,YaboiMatoi,Youkai - Touhou Metal,Night Falls ~ Evening Star,5JU7jYYFnYqDdpbDNCTwYZ,5S9jjaU4KLgfkaOtlTIWFY,spotify:track:5JU7jYYFnYqDdpbDNCTwYZ,162000
1138,AIKA,vs. K.O.U.,K.O.U.,5TNRwkKWoAXUi1J1x9ckVm,43wbw8PaYH3ZhpZOVtjLi5,spotify:track:5TNRwkKWoAXUi1J1x9ckVm,127263
1139,Phoenix Project,ふぇにぷろベストセレクション “13 years 2004-2018”,妖魔夜行 II,3mcwelBjoueOfBHwS9WMQt,2m1WsJHLZR1bQCyWwE3ANx,spotify:track:3mcwelBjoueOfBHwS9WMQt,242247
1140,atsuover,Friday Night Funkin': Smoke 'Em Out Struggle Original Soundtrack,Nerves,34PzQHi9P8y0uOl19uJ7Qb,6oOa3boR8jULFk4mrQs1K4,spotify:track:34PzQHi9P8y0uOl19uJ7Qb,115200
1141,xeltxrx archive,GUNFIGHT,GUNFIGHT,7mlochicYyFkxV2I3CJH84,25Xt3OlvecbPdYQbIsTHbg,spotify:track:7mlochicYyFkxV2I3CJH84,175385
1142,Kawai Sprite,"Friday Night Funkin', Vol. 1 (Original Game Soundtrack)",Bopeebo,6n5m8DLQnYkcrPqBWAsD8Z,0FUY1iMeo3mzcbdsEZOIfV,spotify:track:6n5m8DLQnYkcrPqBWAsD8Z,81600
1143,The Living Tombstone,Discord,Discord,611nlMA40SKg9gQ4pTVXT3,43zCo4E3RoYyj2tkeZWJCF,spotify:track:611nlMA40SKg9gQ4pTVXT3,193776
1144,RennantTennant,Friday Night Funkin' x the Henry Stickmin Collection (Original Mod Soundtrack),"Tickets, Please!",1aoosYVVscvdNZlX0TvbRp,2kkUey1pQlA9HpSBOmvOhn,spotify:track:1aoosYVVscvdNZlX0TvbRp,112826
1145,越田Rute隆人,TOHO EUROBEAT VOL.8,Spider's Blood,1pw42YAmb70WpH3g9qNxD1,0crmagiuyua0BdwG9sh8f3,spotify:track:1pw42YAmb70WpH3g9qNxD1,343302
1146,Fries On The Side,Men Are Hot,Men Are Hot,1hJn2Nq2XroqUOtysn3xet,38C87Q2pMftBJDHkIWZAGU,spotify:track:1hJn2Nq2XroqUOtysn3xet,132585
1147,Black Gryph0n,Heaven 2 Hell,Heaven 2 Hell,6btKYGz1FXNTdJVJaO5VW3,5SZda4FdXEta3GAKxlTBh7,spotify:track:6btKYGz1FXNTdJVJaO5VW3,152143
1148,暁Records,太陽の花 -Eternal Summer-,Necromantic,78Y9lEFTSCHpnPPLfQ8UXp,0lUm1Q9sS7s96SIXHPAIN2,spotify:track:78Y9lEFTSCHpnPPLfQ8UXp,269307
1149,atsuover,Friday Night Funkin': Smoke 'Em Out Struggle Original Soundtrack,Release,5AratCXpD07XC90OREmVaq,6oOa3boR8jULFk4mrQs1K4,spotify:track:5AratCXpD07XC90OREmVaq,144000
1150,Toby Fox,DELTARUNE Chapter 1 (Original Game Soundtrack),THE WORLD REVOLVING,5QBozbgRWIYDSriHCRTsXd,6putGW0KxGMrgTZzplp2pF,spotify:track:5QBozbgRWIYDSriHCRTsXd,101053
1151,Silver Forest,Rebirth,⑨destiny - ずっとチルノのターン,2c66bgasZMXg19n6e1I99b,0UzR7iqxZ6WzzITAbmweZb,spotify:track:2c66bgasZMXg19n6e1I99b,182834
1152,あきやまうに,深秘的楽曲集,オカルトアラカルト,3tddtD1wdEFeT6Ry1imk4A,0Aa9gp0jfDexCm52dEFrZ0,spotify:track:3tddtD1wdEFeT6Ry1imk4A,212812
1153,暁Records,太陽の花 -Eternal Summer-,Necromantic,78Y9lEFTSCHpnPPLfQ8UXp,0lUm1Q9sS7s96SIXHPAIN2,spotify:track:78Y9lEFTSCHpnPPLfQ8UXp,269307
1154,IOSYS,東方乙女囃子,魔理沙は大変なものを盗んでいきました,3ofKGe3tyjISVukIYOMQqP,7gOic70RNe14Q6jTTF9J0k,spotify:track:3ofKGe3tyjISVukIYOMQqP,241998
1155,Maikaze,東方夢想夏郷 2 音樂全集,願いを呼ぶ季節 [Vocal: 時音-Tokine],23q58c5HbgEhVRnhXi7vNL,6nM16T7UfQtFXz7ChUOAtS,spotify:track:23q58c5HbgEhVRnhXi7vNL,259360
1156,Harry Callaghan,This Is Aperture (Remastered 2021),This Is Aperture (Remastered 2021),5wHBdHbrsZJfGv1FSgZBjg,24SZWLzJpd7PE0gsUqMlY6,spotify:track:5wHBdHbrsZJfGv1FSgZBjg,188000
1157,Silver Forest,Rebirth,⑨destiny - ずっとチルノのターン,2c66bgasZMXg19n6e1I99b,0UzR7iqxZ6WzzITAbmweZb,spotify:track:2c66bgasZMXg19n6e1I99b,182834
1158,Liz Triangle,MAGENTA,who killed U.N.Owen,3Ti7hiKxxhlh2QtDebGHla,2xtB38gxrJAiQRs0hmsnAu,spotify:track:3Ti7hiKxxhlh2QtDebGHla,321600
1159,Shihori,TOHO EUROBEAT VOL.3,Magic Girl !!,2c1LEycbJDdpAfJKPkLFwO,6gSpJcOUm06nLZJyPiEyhv,spotify:track:2c1LEycbJDdpAfJKPkLFwO,244000
1160,Kawai Sprite,Greatest Hits,Fresh,0UREO3QWbXJW3gOUXpK1am,36F8dqIQunGUWbsOPWQSjz,spotify:track:0UREO3QWbXJW3gOUXpK1am,177267
1161,Harry Callaghan,Detach the Wheatley Core,Detach the Wheatley Core,4GkdXSpDtYFYY25sxQpaYY,4fhlUaz59b2B8jDyQyO8Co,spotify:track:4GkdXSpDtYFYY25sxQpaYY,180891
1162,宝鐘マリン,Ahoy!! 我ら宝鐘海賊団☆,Ahoy!! 我ら宝鐘海賊団☆,7gl0IJpIHu1TtNT4hNiv9H,7GB3J6RUw32TYEm7OpjDlk,spotify:track:7gl0IJpIHu1TtNT4hNiv9H,307991
1163,fluffyhairs,Missingno (fluffyhairs remix),Missingno - fluffyhairs remix,0nXu5792Kl4FuSk9AAGhhR,6SGIFNSWiLXBbphPecJB5b,spotify:track:0nXu5792Kl4FuSk9AAGhhR,153084
1164,Shirobon,Undertale - Spider Dance (Shirobon Remix),Undertale - Spider Dance - Shirobon Remix,7jGOCUXjQvvpJGq4GAlHRS,5ecb9WFck0J4BDIYIZah94,spotify:track:7jGOCUXjQvvpJGq4GAlHRS,109244
1165,Black Gryph0n,Insane,Insane,5flerg6aEao2VayZezVlgu,3o5Dz1PLFlYXplnsp5zZxh,spotify:track:5flerg6aEao2VayZezVlgu,159714
1166,NyxTheShield,The Best of Underverse,Overwrite,12BnjUHIGWEnoxnOTo6ZXq,4CqjDaf9IRq9calRtekRI3,spotify:track:12BnjUHIGWEnoxnOTo6ZXq,165448
1167,上海アリス幻樂団,東方花映塚 ~ Phantasmagoria of Flower View. サウンドトラック,フラワリングナイト,3n9o8d0A6HeqLlLW7Cv8WQ,0WPNOS97NDynqWkiH0vQAB,spotify:track:3n9o8d0A6HeqLlLW7Cv8WQ,275681
1168,BEAT MARIO,オールナイト・オブ・ナイツ,ナイト・オブ・ナイツ,23COHsoGsY4zDb5xrSocJo,3XmsHV9gq72ENvqFvYf79V,spotify:track:23COHsoGsY4zDb5xrSocJo,190498
1169,Silver Forest,東方萃奏楽,つるぺったん,1lCx9wRhYuPictiQUvwpJN,4ilvl7Et5fIUWKirXcDkhj,spotify:track:1lCx9wRhYuPictiQUvwpJN,160000
1170,Frozen Starfall,Sommertrip,Sommertrip (crouka Remix),77FduHplPLO3CdPVrgHLaP,6aKseY6Dr45hyNCGO3D3GY,spotify:track:77FduHplPLO3CdPVrgHLaP,240429
1171,RichaadEB,Bullet Hell II,Lunatic Eyes (Invisible Full Moon),0hAF7nMuGCtp5AGiGfjzX2,7K8URwf6BeFpzg7dE2TU1W,spotify:track:0hAF7nMuGCtp5AGiGfjzX2,172058
1172,ZYTOKINE,POP ICON,Ten Desires feat. aki,6GY9PFSq2Ee2SNdGA9anZC,2THiFuRv65Ekt6vyggouIY,spotify:track:6GY9PFSq2Ee2SNdGA9anZC,314173
1173,ZUN,東方バイオリンロック 地-CHI- II,廃獄ララバイ(東方地霊殿)VIOLIN ROCK,2tjR0vChtNdALSYGmFl8V6,6Q13nvTCdNQ2mfhLrQeIwZ,spotify:track:2tjR0vChtNdALSYGmFl8V6,219000
1174,Kaleptik,"Video Game Remixes, Vol. 1",U.N. Owen Was Her? (Remix),7dkbEHIMLoeuG4zXGmzhEH,38tJMNu2lPatR7xnPchOOB,spotify:track:7dkbEHIMLoeuG4zXGmzhEH,226000
1175,Frozen Starfall,Sommertrip,Sommertrip (crouka Remix),77FduHplPLO3CdPVrgHLaP,6aKseY6Dr45hyNCGO3D3GY,spotify:track:77FduHplPLO3CdPVrgHLaP,240429
1176,RichaadEB,Bullet Hell,Native Faith,0KjYwvYSP7fW0JHHK7dp4E,1XEJO3GnVcoPClqL2EfgVv,spotify:track:0KjYwvYSP7fW0JHHK7dp4E,169756
1177,Frozen Starfall,Hiraeth,Hiraeth,5ufCopwrQuarKWJv1joxmb,1qLmLJmIbqiWwMjvjm4ECD,spotify:track:5ufCopwrQuarKWJv1joxmb,346199
1178,RichaadEB,Bullet Hell,Necrofantasia,5g2E6x9BUxfdTtXaSlHfh4,1XEJO3GnVcoPClqL2EfgVv,spotify:track:5g2E6x9BUxfdTtXaSlHfh4,194171
1179,IOSYS,東方想幽森雛,Miracle∞Hinacle,2bU044Hg3pzqjyAz7OMGZZ,2Go39IKgGcD7rdma2x8r6M,spotify:track:2bU044Hg3pzqjyAz7OMGZZ,204000
1180,Frozen Starfall,Ocean of Blossoms,COLORFUL PATH (Extended version),59VizhWCxsLPqPP2ZsW72Y,28mlqEZKgbHboZXE9eg0TT,spotify:track:59VizhWCxsLPqPP2ZsW72Y,313182
1181,Frozen Starfall,Sommertrip,Einfach Einfach (Remastered Version),5J8u2J4rjzm7s2zQpZBkxG,6aKseY6Dr45hyNCGO3D3GY,spotify:track:5J8u2J4rjzm7s2zQpZBkxG,234146
1182,RichaadEB,Bullet Hell,U.N. Owen Was Her?,54m8TBNSw6M0Q7HYGlb3NO,1XEJO3GnVcoPClqL2EfgVv,spotify:track:54m8TBNSw6M0Q7HYGlb3NO,128429
1183,幽閉サテライト,第3幕 協奏曲「華鳥風月」 SIDE A,華鳥風月 (Vocal version),0yyjt4ne6kpqlfEcG7g1nV,5nwd3R8LyWkc8nocxcE8dz,spotify:track:0yyjt4ne6kpqlfEcG7g1nV,350880
1184,Frozen Starfall,Sommertrip,Sommertrip,77FduHplPLO3CdPVrgHLaP,6aKseY6Dr45hyNCGO3D3GY,spotify:track:77FduHplPLO3CdPVrgHLaP,240429
1185,幽閉サテライト,紅-KURENAI- Singles Best vol.3 ~ヒトリシズカ~,エゴに飲まれながら,3uyRIBEkKNTv9cIf68UPMB,46DjIPRrcDMHQdJsZhJLNe,spotify:track:3uyRIBEkKNTv9cIf68UPMB,293107
1186,Music Legends,Touhou - Game Theme Collection,"Beloved Tomboyish Girl (Stage 2 Boss: Cirno's Theme) [From ""Touhou 06: Embodiment Of Scarlet Devil""]",1coSzabCYdOfaE5pq4zBRr,7IYjuT0triMZdmW5FNvsWB,spotify:track:1coSzabCYdOfaE5pq4zBRr,87408
1187,IOSYS,東方氷雪歌集,チルノのパーフェクトさんすう教室,6MwAs47LdYmlstiDmHzksi,69P6DohCtTGXC24AbBVOAE,spotify:track:6MwAs47LdYmlstiDmHzksi,278635
1188,FalKKonE,Intense Symphonic Metal: Touhou,"Reach for the Moon, Immortal Smoke (From ""Touhou 8"")",1ihrzBBMDXVToznKMwQtvQ,6YRLbPK8G8EaHaMAoqcFhW,spotify:track:1ihrzBBMDXVToznKMwQtvQ,201528
1189,IOSYS,東方乙女囃子,魔理沙は大変なものを盗んでいきました,3ofKGe3tyjISVukIYOMQqP,7gOic70RNe14Q6jTTF9J0k,spotify:track:3ofKGe3tyjISVukIYOMQqP,241998
1190,ZYTOKINE,THNQ -THE BEST of ZYTOKINE/CYTOKINE-,DESIRE DREAM feat. itori [2015 Remaster],25xoEVWDINv7urUiooT017,469OoI636zJDpCWv19zJtW,spotify:track:25xoEVWDINv7urUiooT017,302007
1191,RichaadEB,Bullet Hell,Beloved Tomboyish Daughter,47ZSflM8gbq2zOlFwtgmZr,1XEJO3GnVcoPClqL2EfgVv,spotify:track:47ZSflM8gbq2zOlFwtgmZr,175263
1192,RichaadEB,Bullet Hell,Septette for the Dead Princess,1miHRkUTmTyofhCcGLIV4G,1XEJO3GnVcoPClqL2EfgVv,spotify:track:1miHRkUTmTyofhCcGLIV4G,178759
1193,Music Legends,Touhou - Game Theme Collection,"Shanghai Alice Of Meiji 17 (Stage 3 Boss: Hong Meiling's Theme) [From ""Touhou 06: Embodiment Of Scarlet Devil""]",52e6jTH3ABbzUFijdfdp7W,7IYjuT0triMZdmW5FNvsWB,spotify:track:52e6jTH3ABbzUFijdfdp7W,92197
1194,うさ,REFLECT,Reflect,0B96zn11fA3apNGZqERmPO,1lHZW9pX9v8lofTrhXo9MN,spotify:track:0B96zn11fA3apNGZqERmPO,247680
1195,Music Legends,Touhou - Game Theme Collection,"Native Faith (Extra Stage Boss: Suwako Moriya's Theme) [From ""Touhou 10: Mountain Of Faith""]",4GLE3XIoc0i3t250BD1UXW,7IYjuT0triMZdmW5FNvsWB,spotify:track:4GLE3XIoc0i3t250BD1UXW,313634
1196,RichaadEB,Bullet Hell,Lunatic Princess,6OJyVq4fUnO9SArL2dzaH9,1XEJO3GnVcoPClqL2EfgVv,spotify:track:6OJyVq4fUnO9SArL2dzaH9,292837
1197,RichaadEB,Bullet Hell,Lunatic Princess,6OJyVq4fUnO9SArL2dzaH9,1XEJO3GnVcoPClqL2EfgVv,spotify:track:6OJyVq4fUnO9SArL2dzaH9,292837
1198,Maikaze,東方夢想夏郷 3 音樂全集,螺旋を描く蝶(3話エンディングテーマ・バックボーカルオンリー) [Chorus: 憐歌],24RJM2pkmNRFuWhvHfjqpV,765y0KtVIOHLEsKVy7RrH9,spotify:track:24RJM2pkmNRFuWhvHfjqpV,323294
1199,The Game Music Committee,Game Collection from Touhou,Septet for the dead Princess (from Touhou),0mkUflnyPWeIvu6AZb4hbP,2SPvDa0U9u9izBDxgD9eUO,spotify:track:0mkUflnyPWeIvu6AZb4hbP,185000
1200,The Game Music Committee,Game Collection from Touhou,Septet for the dead Princess (from Touhou),0mkUflnyPWeIvu6AZb4hbP,2SPvDa0U9u9izBDxgD9eUO,spotify:track:0mkUflnyPWeIvu6AZb4hbP,185000
